
user_id,signup_date,acquisition_channel,country
u05630,2025-11-25,paid,United Kingdom
u05631,2025-11-12,organic,India
u05632,2025-01-07,organic,United States
u05633,2025-07-18,organic,United Kingdom
u05634,2025-10-21,organic,United States
u05635,2025-02-16,paid,United States
u05636,2025-01-18,other,Other
u05637,2025-01-13,organic,India
u05638,2025-05-30,organic,Australia
u05639,2025-08-06,organic,United States
u05640,2025-11-30,organic,India
u05641,2025-07-23,other,United States
u05642,2025-07-08,paid,Brazil
u05643,2025-01-02,organic,United States
u05644,2025-07-15,social,Brazil
u05645,2025-06-06,paid,United States
u05646,2025-08-26,paid,United States
u05647,2025-04-22,organic,Germany
u05648,2025-01-29,paid,United States
u05649,2025-08-18,organic,United States
u05650,2025-01-13,referral,United States
u05651,2025-08-25,organic,United States
u05652,2025-11-16,paid,United States
u05653,2025-03-19,social,United States
u05654,2025-08-08,paid,Other
u05655,2025-02-07,referral,United States
u05656,2025-09-14,social,United States
u05657,2025-11-13,organic,India
u05658,2025-02-06,paid,India
u05659,2025-01-31,social,United States
u05660,2025-08-20,paid,India
u05661,2025-11-02,organic,Australia
u05662,2025-02-20,organic,United States
u05663,2025-02-07,organic,United States
u05664,2025-09-16,organic,United States
u05665,2025-09-20,paid,France
u05666,2025-04-21,other,United Kingdom
u05667,2025-08-14,paid,United States
u05668,2025-12-12,paid,India
u05669,2025-10-27,referral,Other
u05670,2025-01-18,paid,United States
u05671,2025-09-10,paid,United States
u05672,2025-10-28,referral,United States
u05673,2025-07-20,paid,India
u05674,2025-05-27,paid,France
u05675,2025-02-03,referral,United States
u05676,2025-04-26,other,United States
u05677,2025-02-28,referral,India
u05678,2025-05-08,referral,France
u05679,2025-04-21,paid,United States
u05680,2025-10-13,other,United States
u05681,2025-11-18,paid,India
u05682,2025-01-30,paid,India
u05683,2025-05-04,paid,Other
u05684,2025-02-14,paid,India
u05685,2025-12-20,organic,United States
u05686,2025-11-30,referral,India
u05687,2025-06-09,organic,India
u05688,2025-06-08,paid,United States
u05689,2025-01-15,social,United States
u05690,2025-03-29,organic,India
u05691,2025-04-20,social,Australia
u05692,2025-08-20,referral,United States
u05693,2025-05-26,organic,United States
u05694,2025-08-31,other,United States
u05695,2025-06-27,organic,United States
u05696,2025-08-03,organic,United States
u05697,2025-03-25,paid,United States
u05698,2025-06-24,social,United States
u05699,2025-03-21,social,United States
u05700,2025-06-04,organic,United States
u05701,2025-08-28,social,Other
u05702,2025-05-24,organic,Australia
u05703,2025-03-20,paid,United States
u05704,2025-01-15,social,India
u05705,2025-04-29,social,United States
u05706,2025-11-12,organic,United States
u05707,2025-01-10,paid,Canada
u05708,2025-08-06,paid,United States
u05709,2025-06-28,paid,United States
u05710,2025-01-14,paid,United States
u05711,2025-09-26,referral,Other
u05712,2025-10-27,paid,United States
u05713,2025-11-02,organic,United States
u05714,2025-06-19,paid,United States
u05715,2025-09-28,organic,Brazil
u05716,2025-08-31,other,Other
u05717,2025-03-31,paid,Germany
u05718,2025-07-29,referral,United States
u05719,2025-07-16,organic,United Kingdom
u05720,2025-12-18,referral,United States
u05721,2025-01-09,referral,India
u05722,2025-02-09,paid,Germany
u05723,2025-06-24,social,United Kingdom
u05724,2025-12-19,organic,Other
u05725,2025-01-29,organic,United States
u05726,2025-11-20,organic,United States
u05727,2025-10-13,organic,United States
u05728,2025-04-10,paid,India
u05729,2025-09-13,referral,United States
u05730,2025-08-26,paid,Other
u05731,2025-09-15,paid,Other
u05732,2025-12-03,paid,India
u05733,2025-10-21,paid,United States
u05734,2025-12-08,organic,India
u05735,2025-03-10,organic,United States
u05736,2025-07-23,paid,Germany
u05737,2025-03-26,paid,Canada
u05738,2025-05-24,organic,United States
u05739,2025-06-11,organic,United States
u05740,2025-06-11,organic,United States
u05741,2025-10-26,paid,United States
u05742,2025-10-31,other,United States
u05743,2025-12-30,paid,Australia
u05744,2025-09-13,paid,United States
u05745,2025-01-23,organic,Other
u05746,2025-08-28,organic,United States
u05747,2025-07-01,organic,Germany
u05748,2025-02-05,organic,France
u05749,2025-05-24,social,United States
u05750,2025-09-30,paid,Other
u05751,2025-01-23,other,France
u05752,2025-01-03,organic,Brazil
u05753,2025-11-13,paid,United States
u05754,2025-09-20,paid,United States
u05755,2025-09-10,social,United Kingdom
u05756,2025-05-26,paid,United States
u05757,2025-03-19,organic,India
u05758,2025-08-06,paid,India
u05759,2025-02-11,organic,France
u05760,2025-12-10,organic,Canada
u05761,2025-07-25,organic,United Kingdom
u05762,2025-08-15,organic,United States
u05763,2025-05-11,social,Australia
u05764,2025-12-14,organic,Other
u05765,2025-02-25,paid,United States
u05766,2025-10-20,organic,United States
u05767,2025-11-12,organic,United States
u05768,2025-06-05,social,United States
u05769,2025-02-09,paid,Other
u05770,2025-09-09,organic,United States
u05771,2025-02-27,other,France
u05772,2025-01-06,referral,United Kingdom
u05773,2025-01-15,paid,France
u05774,2025-06-09,paid,United States
u05775,2025-12-31,organic,India
u05776,2025-07-03,paid,United States
u05777,2025-07-11,organic,India
u05778,2025-06-26,organic,United States
u05779,2025-01-12,paid,United States
u05780,2025-02-18,referral,Germany
u05781,2025-08-09,other,United States
u05782,2025-08-28,social,India
u05783,2025-10-31,organic,United States
u05784,2025-12-20,paid,United States
u05785,2025-07-26,referral,United States
u05786,2025-04-02,other,Other
u05787,2025-12-01,paid,Other
u05788,2025-03-21,organic,United States
u05789,2025-10-26,organic,India
u05790,2025-11-12,referral,Other
u05791,2025-09-06,other,India
u05792,2025-02-05,social,Australia
u05793,2025-02-19,organic,United States
u05794,2025-05-26,paid,United Kingdom
u05795,2025-07-21,organic,United Kingdom
u05796,2025-01-24,organic,United States
u05797,2025-07-30,social,India
u05798,2025-12-01,social,United States
u05799,2025-04-12,organic,United Kingdom
u05800,2025-07-02,paid,United Kingdom
u05801,2025-10-29,referral,India
u05802,2025-06-17,organic,United States
u05803,2025-06-28,organic,United States
u05804,2025-04-02,organic,Australia
u05805,2025-01-03,other,United States
u05806,2025-01-22,social,India
u05807,2025-03-12,social,Canada
u05808,2025-07-19,social,United Kingdom
u05809,2025-03-22,organic,Canada
u05810,2025-09-12,referral,Germany
u05811,2025-04-01,organic,Canada
u05812,2025-03-16,social,United States
u05813,2025-12-19,organic,United States
u05814,2025-10-07,paid,United States
u05815,2025-09-02,organic,Australia
u05816,2025-10-12,referral,United States
u05817,2025-01-07,referral,India
u05818,2025-06-09,social,India
u05819,2025-04-10,paid,Other
u05820,2025-09-06,organic,Other
u05821,2025-07-18,organic,India
u05822,2025-07-13,paid,India
u05823,2025-05-20,paid,Canada
u05824,2025-10-11,referral,India
u05825,2025-10-27,paid,United States
u05826,2025-01-18,referral,United States
u05827,2025-08-17,organic,Australia
u05828,2025-03-02,organic,United States
u05829,2025-01-13,paid,United States
u05830,2025-04-24,referral,Germany
u05831,2025-11-18,organic,United States
u05832,2025-01-31,paid,United States
u05833,2025-08-07,organic,India
u05834,2025-03-14,paid,United States
u05835,2025-12-17,referral,Canada
u05836,2025-07-06,paid,France
u05837,2025-07-19,organic,United States
u05838,2025-11-05,organic,United States
u05839,2025-05-21,social,United States
u05840,2025-06-14,organic,United States
u05841,2025-03-15,organic,Australia
u05842,2025-01-02,paid,Other
u05843,2025-01-25,organic,Other
u05844,2025-07-29,paid,Canada
u05845,2025-10-10,social,Canada
u05846,2025-06-13,paid,India
u05847,2025-12-11,organic,Canada
u05848,2025-06-17,social,India
u05849,2025-04-25,social,United Kingdom
u05850,2025-09-09,paid,United States
u05851,2025-05-03,organic,United States
u05852,2025-05-26,organic,United States
u05853,2025-10-15,referral,United States
u05854,2025-04-24,organic,United States
u05855,2025-05-21,organic,United States
u05856,2025-07-27,paid,Canada
u05857,2025-04-30,organic,India
u05858,2025-04-04,organic,France
u05859,2025-12-23,organic,Other
u05860,2025-01-08,paid,Canada
u05861,2025-10-03,organic,India
u05862,2025-09-20,referral,Other
u05863,2025-06-01,referral,India
u05864,2025-11-29,organic,United States
u05865,2025-08-14,social,France
u05866,2025-12-01,organic,India
u05867,2025-03-07,paid,United States
u05868,2025-03-18,paid,United Kingdom
u05869,2025-09-03,paid,Canada
u05870,2025-05-21,organic,Other
u05871,2025-08-26,referral,United States
u05872,2025-08-23,social,United States
u05873,2025-03-01,paid,India
u05874,2025-07-14,organic,United States
u05875,2025-02-26,organic,United States
u05876,2025-11-11,organic,India
u05877,2025-12-24,organic,India
u05878,2025-11-12,organic,United States
u05879,2025-05-22,social,Brazil
u05880,2025-05-04,paid,United States
u05881,2025-07-04,social,United States
u05882,2025-03-20,paid,United Kingdom
u05883,2025-01-02,referral,India
u05884,2025-08-31,organic,Other
u05885,2025-11-26,social,United States
u05886,2025-06-13,organic,Brazil
u05887,2025-03-08,organic,United States
u05888,2025-02-23,organic,United States
u05889,2025-03-30,paid,Brazil
u05890,2025-05-17,social,India
u05891,2025-01-31,organic,United States
u05892,2025-09-16,paid,India
u05893,2025-04-24,organic,India
u05894,2025-02-12,referral,United States
u05895,2025-05-23,organic,United States
u05896,2025-05-01,social,Germany
u05897,2025-01-21,organic,United Kingdom
u05898,2025-10-07,paid,United States
u05899,2025-02-23,organic,Other
u05900,2025-06-16,social,United States
u05901,2025-12-28,organic,Other
u05902,2025-04-28,organic,United States
u05903,2025-06-20,paid,United States
u05904,2025-10-29,organic,Other
u05905,2025-12-13,paid,India
u05906,2025-04-23,paid,United States
u05907,2025-12-25,paid,Other
u05908,2025-03-11,social,United States
u05909,2025-05-17,organic,United States
u05910,2025-08-16,organic,United States
u05911,2025-02-21,other,United States
u05912,2025-07-04,referral,United States
u05913,2025-09-03,other,Brazil
u05914,2025-01-08,paid,United States
u05915,2025-07-20,organic,United States
u05916,2025-05-11,organic,United States
u05917,2025-09-22,organic,United States
u05918,2025-10-27,referral,United Kingdom
u05919,2025-09-13,social,United States
u05920,2025-09-23,paid,United States
u05921,2025-05-08,other,United States
u05922,2025-04-27,organic,India
u05923,2025-08-20,paid,Brazil
u05924,2025-03-17,paid,United Kingdom
u05925,2025-02-09,paid,United States
u05926,2025-04-26,paid,France
u05927,2025-10-26,referral,United Kingdom
u05928,2025-08-26,organic,United States
u05929,2025-01-25,paid,United States
u05930,2025-12-08,paid,United States
u05931,2025-12-19,organic,United States
u05932,2025-05-12,organic,India
u05933,2025-09-23,referral,United States
u05934,2025-06-11,organic,United States
u05935,2025-12-25,organic,Other
u05936,2025-04-12,organic,United Kingdom
u05937,2025-08-23,organic,United States
u05938,2025-01-22,paid,United States
u05939,2025-04-08,paid,Other
u05940,2025-06-21,organic,United States
u05941,2025-05-05,social,Other
u05942,2025-04-27,social,United States
u05943,2025-12-07,paid,United Kingdom
u05944,2025-11-04,referral,United Kingdom
u05945,2025-06-06,social,United States
u05946,2025-08-17,paid,Germany
u05947,2025-12-02,paid,United States
u05948,2025-03-08,organic,United States
u05949,2025-02-11,organic,United States
u05950,2025-06-04,social,United States
u05951,2025-09-25,social,United States
u05952,2025-12-13,referral,United States
u05953,2025-10-20,paid,Canada
u05954,2025-12-21,organic,Canada
u05955,2025-09-15,referral,India
u05956,2025-12-01,paid,United States
u05957,2025-08-02,organic,India
u05958,2025-05-23,referral,United States
u05959,2025-09-18,referral,United States
u05960,2025-09-28,organic,India
u05961,2025-04-27,paid,India
u05962,2025-10-02,paid,United States
u05963,2025-07-17,social,United States
u05964,2025-02-20,organic,India
u05965,2025-04-20,organic,Australia
u05966,2025-05-12,social,Canada
u05967,2025-11-22,paid,France
u05968,2025-10-17,organic,India
u05969,2025-06-12,paid,United States
u05970,2025-05-22,paid,United States
u05971,2025-08-07,social,France
u05972,2025-10-05,paid,Canada
u05973,2025-11-09,organic,India
u05974,2025-05-01,paid,Australia
u05975,2025-03-09,paid,United Kingdom
u05976,2025-01-02,organic,Other
u05977,2025-06-19,organic,France
u05978,2025-09-19,paid,United States
u05979,2025-01-06,paid,United States
u05980,2025-05-30,organic,India
u05981,2025-04-22,social,United States
u05982,2025-01-04,organic,United States
u05983,2025-04-16,organic,India
u05984,2025-08-08,organic,France
u05985,2025-08-18,social,Other
u05986,2025-04-09,paid,Australia
u05987,2025-05-04,paid,Germany
u05988,2025-07-27,social,United States
u05989,2025-04-22,social,United States
u05990,2025-01-05,organic,United Kingdom
u05991,2025-12-14,organic,United States
u05992,2025-09-09,paid,United States
u05993,2025-05-13,organic,United States
u05994,2025-09-09,organic,Germany
u05995,2025-12-22,paid,United States
u05996,2025-02-15,referral,United Kingdom
u05997,2025-11-11,paid,United Kingdom
u05998,2025-10-06,social,Germany
u05999,2025-12-18,social,Other
u06000,2025-07-31,paid,India
u06001,2025-06-10,referral,United States
u06002,2025-06-07,organic,United States
u06003,2025-01-13,organic,France
u06004,2025-05-27,organic,Germany
u06005,2025-01-21,paid,India
u06006,2025-09-12,social,United States
u06007,2025-04-13,referral,Australia
u06008,2025-08-22,paid,United States
u06009,2025-07-18,organic,United States
u06010,2025-09-23,paid,United States
u06011,2025-03-21,paid,United States
u06012,2025-02-28,organic,United States
u06013,2025-06-04,paid,United States
u06014,2025-03-16,social,United States
u06015,2025-08-02,organic,India
u06016,2025-12-07,organic,United States
u06017,2025-03-10,organic,Brazil
u06018,2025-01-04,organic,United Kingdom
u06019,2025-10-31,organic,United States
u06020,2025-06-21,social,Brazil
u06021,2025-11-26,paid,Australia
u06022,2025-03-28,social,India
u06023,2025-02-25,paid,United States
u06024,2025-08-06,paid,Australia
u06025,2025-11-09,social,United Kingdom
u06026,2025-08-07,organic,United States
u06027,2025-12-01,referral,United States
u06028,2025-07-31,organic,Canada
u06029,2025-06-30,paid,Canada
u06030,2025-11-05,organic,United States
u06031,2025-09-20,organic,India
u06032,2025-07-01,referral,United States
u06033,2025-11-30,paid,Canada
u06034,2025-06-05,paid,India
u06035,2025-09-28,paid,Australia
u06036,2025-10-30,referral,India
u06037,2025-01-26,organic,India
u06038,2025-02-06,paid,Other
u06039,2025-05-03,paid,United States
u06040,2025-11-24,paid,Other
u06041,2025-11-09,organic,United States
u06042,2025-04-26,social,United States
u06043,2025-09-11,paid,India
u06044,2025-10-10,paid,Brazil
u06045,2025-12-10,organic,United States
u06046,2025-09-10,paid,Canada
u06047,2025-11-24,organic,France
u06048,2025-05-23,referral,United States
u06049,2025-02-16,organic,United Kingdom
u06050,2025-05-19,paid,United States
u06051,2025-11-12,referral,Canada
u06052,2025-10-01,referral,United States
u06053,2025-06-27,social,Other
u06054,2025-09-30,organic,Germany
u06055,2025-06-18,paid,United States
u06056,2025-01-25,organic,Brazil
u06057,2025-10-14,organic,United States
u06058,2025-11-20,paid,Other
u06059,2025-06-04,social,United States
u06060,2025-02-10,organic,United States
u06061,2025-07-27,organic,United States
u06062,2025-02-28,paid,United States
u06063,2025-07-18,social,United States
u06064,2025-01-23,organic,United States
u06065,2025-10-12,organic,United Kingdom
u06066,2025-03-01,paid,India
u06067,2025-03-07,referral,United States
u06068,2025-12-28,social,Germany
u06069,2025-03-03,paid,India
u06070,2025-12-07,organic,India
u06071,2025-08-14,paid,Canada
u06072,2025-11-03,referral,United States
u06073,2025-11-18,paid,United States
